tweet,channel,apple,tesla,google,meta,input_ids,attention_mask,sentiment
Nikola And Tesla’s Electric Truck Rivalry Heats Up  https://t.co/8woTMTetKN  https://t.co/2BucGmgxpi,forbes,0,1,0,0,"[    0 38334  3019   178  4919    17    27    29  7219 17162   248 43823
    91  2923  3105  1437  1205   640    90     4   876    73   398 14869
   565 11674   594 29875  1437  1205   640    90     4   876    73   176
   387  3964   534 22984  1178 19581     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1]",1
WhatsApp Announces Great New Privacy Features  https://t.co/iTv4M6QLHj  https://t.co/BJvBR2zhiB,forbes,0,0,0,0,"[    0 14447  2923 19186  3921 24744  2860   188 17005 21309  1437  1205
   640    90     4   876    73   118   565   705   306   448   401 42111
   725   267  1437  1205   640    90     4   876    73   387   863   705
  7202   176   329  3592   387     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1]",2
"Apple Just Brought Back The Coolest iPhone Feature. Oh, Finally  https://t.co/T5OXbQygxM  https://t.co/icONR6ftXj",forbes,1,0,0,0,"[    0 20770  1801   163 27400  3727    20 12487   990  2733 31967     4
  5534     6  3347  1437  1205   640    90     4   876    73   565   245
 37704   428  1864 34356  1178   448  1437  1205   640    90     4   876
    73   636  2191   500   401  2543  1000   267     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1]",2
Cambridge Audio Goes Back To The Future With The New DeLorean Alpha5 EV  https://t.co/eUrxWqki8Z  https://t.co/ZsbWKqveBJ,forbes,0,0,0,0,"[    0 28542  7820 20555 32091  3727   598    20  7543   590    20   188
 35240 24452  7829   245 10210  1437  1205   640    90     4   876    73
   242 38046  1178   771  1343  3144   398  1301  1437  1205   640    90
     4   876    73  1301 37844   771   530  1343   548   387   863     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1]",1
Samsung Galaxy Z Fold 4: How Long Will That Folding Screen Last?  https://t.co/wjrTJvz3Te  https://t.co/67VoyLY27S,forbes,0,0,0,0,"[    0 35932  5325   525 41303   204    35  1336  2597  2290   280   274
 30923 14828  1426   116  1437  1205   640    90     4   876    73   605
   267   338   565   863   705   329   246 16215  1437  1205   640    90
     4   876    73  4111   846  2160 14079  2518   104     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1]",1
Portable EV Charger Aimed At Reducing Range Anxiety Reaches North America  https://t.co/ZTZHXpPlm6  https://t.co/YWOA8C8LuS,forbes,0,0,0,0,"[    0 22117   868 10210 22978   254 32100   196   497  1211 30623 12529
 42027  1223 11322   369   730  1437  1205   640    90     4   876    73
  1301   565  1301   725  1000   642 16213   119   401  1437  1205   640
    90     4   876    73   975   771 16024   398   347   398 25370   104
     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1]",1
"2/ Forbes' full #Cloud100 list, a ranking of the world's top private cloud companies, is out now:   https://t.co/toQEDMAT5M",forbes,0,0,0,0,"[    0   176    73 11519   108   455   849 14438  1866   889     6    10
  7141     9     5   232    18   299   940  3613   451     6    16    66
   122    35  1437  1437  1205   640    90     4   876    73   560  1864
  1691 41229   245   448     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1]",1
1/ Cofounders George Fraser and Taylor Brown pulled off a “rabbit out of a hat” deal to make their data company viable—raising $565 million within 72 hours to acquire a competitor.  @KenrickCai on #Cloud100 company @fivetran's path to viability:   https://t.co/4JF2TyDya4,forbes,0,0,0,0,"[    0   134    73   230  1116  9834   268  1655 11784     8  2657  1547
  2468   160    10    44    48   338 43581    66     9    10  3988    17
    46   432     7   146    49   414   138 10676   578 21973    68 37402
   153   624  4801   722     7  6860    10 11439     4  1437   787 28524
  7100   347  1439    15   849 14438  1866   138   787  9579  4328   260
    18  2718     7 23990    35  1437  1437  1205   640    90     4   876
    73   306   863   597   176 36639   495  2636   306     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1]",1
AI Ethics Mulling Over The Merits Of Legally Mandating Atonement Funds To Ensure Accountability For AI Acting Badly  https://t.co/7cXLgAEe16  https://t.co/bzjZvkXid1,forbes,0,0,0,0,"[    0 15238 20138 10605   154  2306    20  4213  2629  1525 15376  2368
 10682  1295    83  1054  6285 17114   598 38141 23572   286  4687 13711
  5654   352  1437  1205   640    90     4   876    73   406   438 35826
   571 16329   242  1549  1437  1205   640    90     4   876    73   428
   329   267  1301   705   330  1000   808   134     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",0
Urbanista Launches World’s First Solar-Powered Earbuds Using Powerfoyle Technology  https://t.co/btpjba9pvZ  https://t.co/LYn7vDaFKD,forbes,0,0,0,0,"[    0 43475  6377 21208  5559   623    17    27    29  1234 11400    12
   510 45601 17637   428 23082  8630  3029   506 20694  3777  1437  1205
   640    90     4   876    73 25933   642   267  3178   466   642   705
  1301  1437  1205   640    90     4   876    73 14079   282   406   705
 32259 41489   495     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"Windows 10, 11 &amp; Server Zero-Day Attacks Underway, Microsoft Says  https://t.co/eW324Dfu5g  https://t.co/FC0K07YgMg",forbes,0,0,0,0,"[    0 43815   158     6   365   359  3914   131 30472 15472    12 10781
 39465  2096  1970     6  3709 15674  1437  1205   640    90     4   876
    73   242   771 35225   495 23359   245   571  1437  1205   640    90
     4   876    73  5268   288   530  3570   975   571   448   571     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1]",1
Lexar Announces World’s Fastest CFexpress Card And Reader  https://t.co/Y2gSZ6PN4k  https://t.co/xFiSiVqECM,forbes,0,0,0,0,"[    0 43551   271  3921 24744   623    17    27    29  9612   990 12612
 37752  5866   178 27019  1437  1205   640    90     4   876    73   975
   176   571   104  1301   401 21824   306   330  1437  1205   640    90
     4   876    73  1178  9474 35684   846  1343  3586   448     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1]",1
"Forbes' annual #Cloud100 list of the world's top private cloud companies is out today ☁️  @stripe, @databricks and @canva return atop this year's list, but there's a surprise at No. 4.  Read the full list here, edited by @alexrkonrad:   https://t.co/kK1s6pTmjH",forbes,0,0,0,0,"[    0  2709 16768   108  1013   849 14438  1866   889     9     5   232
    18   299   940  3613   451    16    66   452 42699 10172 12605  1437
   787 25354  2379     6   787 36146   873 24214     8   787  7424  3952
   671 12619    42    76    18   889     6    53    89    18    10  2755
    23   440     4   204     4  1437  1163     5   455   889   259     6
 13366    30   787  1627  1178   338   330   261  7822    35  1437  1437
  1205   640    90     4   876    73   330   530   134    29   401   642
   565   119   267   725     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"Correction: The cops obtained the teen's Facebook DMs using a search warrant, not a subpoena.",forbes,0,0,0,0,"[    0 48349    35    20 12620  4756     5  6066    18   622   211 13123
   634    10  1707  5321     6    45    10 22419     4     2]",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],1
YC-Backed Kaedim Helps Game Developers Generate 3D Models Using AI  https://t.co/IceVLLeOHJ  https://t.co/h5GlrIus6x,forbes,0,0,0,0,"[    0 37074    12   387 10074   229 20380   757  6851  3275  2436 27585
 15745   877   155   495 32146  8630  4687  1437  1205   640    90     4
   876    73 38136   846  6006   242 11979   863  1437  1205   640    90
     4   876    73   298   245 16389   338   100   687   401  1178     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1]",1
Apple Could Release iPhone 14 And iPhone 14 Pro Sooner Than Expected  https://t.co/z8DtsmxFzJ  https://t.co/KTaPsw1Swd,forbes,1,0,0,0,"[    0 20770  9918 15781  2733   501   178  2733   501  1698   407  9604
 15446  3015 23088  1437  1205   640    90     4   876    73   329   398
   495  1872 42385   597   329   863  1437  1205   640    90     4   876
    73   530 38495   510  4184   134 15417   417     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1]",1
"Nebraska cops subpoenaed a teen's Facebook DMs where she and her she and her mother allegedly discussed the teen undergoing a self-managed abortion. Now, they're both facing criminal charges.  Story by @ebakerwhite + @SarahNEmerson    https://t.co/x1zGF7sncs",forbes,0,0,0,0,"[    0 14563 44707 12620 28130 20380    10  6066    18   622   211 13123
   147    79     8    69    79     8    69   985  2346  3373     5  6066
 11793    10  1403    12 28770  6428     4   978     6    51   214   258
  2114  1837  1103     4  1437  3718    30   787  3209  4218  9830  2055
   787 33671   487 16750  4277  1437  1437  1437  1205   640    90     4
   876    73  1178   134   329 27150   406 22617 11365     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",0
How The Hottest VC-Backed Cloud Data Companies Are Prepping For The Funding Winter  https://t.co/lY3xeUEBu4  https://t.co/VqCmjWGTpT,forbes,0,0,0,0,"[    0  6179    20   289 43523 19390    12   387 10074  7941  5423  6931
  3945  5048  5435   286    20 21859  5205  1437  1205   640    90     4
   876    73   462   975   246 42336  9162 37602   306  1437  1205   640
    90     4   876    73   846  1343   347   119   267   771 18266   642
   565     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"On our latest podcast: @emilychangtv breaks down why Peloton wants customers to assemble their own bikes at home. Plus, activist investor Dan Loeb is calling for changes at Disney, and Google Maps misleads people searching for abortion clinics  https://t.co/2zqbQ2IvF3",bloomberg,0,0,1,0,"[    0  4148    84   665  8591    35   787   991  5846   611  1097 18724
  6383   159   596 11787 27334  1072   916     7 24054    49   308 12119
    23   184     4  4642     6  6024  3942  2503  5463  3209    16  1765
    13  1022    23  4672     6     8  1204 21089  3834   459  7842    82
  6062    13  6428 12538  1437  1205   640    90     4   876    73   176
   329  1343   428  1864   176 40692   597   246     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
EXCLUSIVE: Singapore's leader-in-waiting @LawrenceWongST says the relationship between the US and China is on a “very worrying” trajectory in the wake of Nancy Pelosi's visit to Taiwan and China’s military drills.  https://t.co/iJWXUxYiRy  https://t.co/y7BMbFWLCF,bloomberg,0,0,0,0,"[    0  6725 22065 10002    35  2920    18   884    12   179    12  2739
  2838   787 22532 21557   771  1657  4014   161     5  1291   227     5
   382     8   436    16    15    10    44    48  5525 12648    17    46
 15217    11     5  3874     9  8239  9560    18   825     7  6951     8
   436    17    27    29   831 13553     4  1437  1205   640    90     4
   876    73   118   863   771  1000   791  1178   975   118 43031  1437
  1205   640    90     4   876    73   219   406 13386   428 18514  6447
   597     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1]",0
JUST IN: Food-delivery giant Meituan plunges 10% on a report that Tencent plans to sell all or most of its $24 billion stake  https://t.co/OdRKWC6O5q,bloomberg,0,0,0,0,"[    0 43845  2808    35  3652    12 10273 26230  3065  1464   405  7372
 18323   293   158   207    15    10   266    14  4527  6342   708     7
  1331    70    50   144     9    63    68  1978   325  1968  1437  1205
   640    90     4   876    73   673   417   500   530 17314   401   673
   245  1343     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",0
"EXCLUSIVE: How likely is a Chinese invasion of Taiwan? Singapore's leader-in-waiting says “no one deliberately wants to go into battle, but we sleepwalk into conflict”  https://t.co/k2e1ULz5tw via @BloombergTV  https://t.co/lAIe3k4jff",bloomberg,0,0,0,0,"[    0  6725 22065 10002    35  1336   533    16    10  1111 11307     9
  6951   116  2920    18   884    12   179    12  2739  2838   161    44
    48  2362    65 12507  1072     7   213    88  2168     6    53    52
  3581 10097    88  3050    17    46  1437  1205   640    90     4   876
    73   330   176   242   134  6597   329   245 17137  1241   787 35450
  2915  1437  1205   640    90     4   876    73   462 15238   242   246
   330   306   267  3145     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1]",1
Chipmakers are bracing for a shift as a record-setting sales surge threatens to give way to the worst decline in a decade or more  https://t.co/sztpDfmo7F,bloomberg,0,0,0,0,"[    0 41016  6040    32  5378  7575    13    10  3294    25    10   638
    12 19624   647  6564 13546     7   492   169     7     5  2373  2991
    11    10  2202    50    55  1437  1205   640    90     4   876    73
    29   329 43379   495   506  4992   406   597     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1]",0
EXCLUSIVE: Singapore’s next prime minister Lawrence Wong signals that the wealthy may face more taxes.  “Everybody pays some form of taxes but certainly the ones with greater means — the rich and the higher-income — will have to pay more.”  https://t.co/n1PL936wqQ  https://t.co/tHsPz7L0Qo,bloomberg,0,0,0,0,"[    0  6725 22065 10002    35  2920    17    27    29   220  2654  1269
  6226 13257  8724    14     5  8581   189   652    55  2556     4  1437
    44    48 15216  7634   103  1026     9  2556    53  1819     5  1980
    19  2388   839    93     5  4066     8     5   723    12  7214    93
    40    33     7   582    55     4    17    46  1437  1205   640    90
     4   876    73   282   134  7205   466  3367   605  1343  1864  1437
  1205   640    90     4   876    73    90   725    29   510   329   406
   574   288  1864   139     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"About 100 Apple contract workers were let go in a rare move for the world’s most valuable company, sources say  https://t.co/MLfugrzKeE  https://t.co/plIgWsoyr7",bloomberg,1,0,0,0,"[    0 21674   727  1257  1355  1138    58   905   213    11    10  3159
   517    13     5   232    17    27    29   144  5130   138     6  1715
   224  1437  1205   640    90     4   876    73 10537   506  3252   338
   329 19226   717  1437  1205   640    90     4   876    73  2911   100
   571   771  2527  4503   406     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"EXCLUSIVE: Apple lays off contract recruiters in a rare move, as it reins in spending and hiring, sources say  https://t.co/0J6J7mmHqK  https://t.co/lpHmN7KPLl",bloomberg,1,0,0,0,"[    0  6725 22065 10002    35  1257 22533   160  1355  9584   268    11
    10  3159   517     6    25    24 16450    11  1408     8  5947     6
  1715   224  1437  1205   640    90     4   876    73   288   863   401
   863   406  5471   725  1343   530  1437  1205   640    90     4   876
    73 39031   725   119   487   406   530  7205   462     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"Will Disney spin off ESPN like activist investor Dan Loeb is suggesting?  ""It’s always good to stir the pot – but if I were Bob Chapek: I’m keeping ESPN,"" says Insider Intelligence’s Paul Verna. He weighs in with @LianaBaker and @emilychangtv  https://t.co/7CHDqkeYpa  https://t.co/JFJEhnehWD",bloomberg,0,0,0,0,"[    0 17485  4672  6287   160  4944   101  6024  3942  2503  5463  3209
    16  5542   116  1437    22   243    17    27    29   460   205     7
 14351     5  4728   126    53   114    38    58  3045   732  5776   330
    35    38    17    27   119  2396  4944    60   161  9203  6558    17
    27    29  1206 30073   102     4    91 15820    11    19   787   574
  8878   387  4218     8   787   991  5846   611  1097 18724  1437  1205
   640    90     4   876    73   406  3764   495  1343  1071   975  6709
  1437  1205   640    90     4   876    73   863   597   863 45435   858
   298 18101     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
Hanwha QCells — one of the few solar-panel makers with US production — is considering sites for a massive new facility as the country prepares to incentivize cleantech manufacturing  https://t.co/0DC398352y,bloomberg,0,0,0,0,"[    0 39531 11613   102 24703 17150    93    65     9     5   367  4118
    12 40465  6644    19   382   931    93    16  2811  3091    13    10
  2232    92  2122    25     5   247 12273     7 27603  2072 12479   927
  7529  3021  1437  1205   640    90     4   876    73   288  5949 35556
 33674   219     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
Enlight Renewable Energy plans to create a joint venture with Israeli natural gas producer NewMed Energy that will develop renewable energy projects in North Africa and the Middle East  https://t.co/sIWieoZhxG,bloomberg,0,0,0,0,"[    0 16040  6991 19505   868  2169   708     7  1045    10  2660  5057
    19  3465  1632  1123  3436   188 21243  2169    14    40  2179  8741
  1007  1377    11   369  1327     8     5  2367   953  1437  1205   640
    90     4   876    73    29   100   771   324   139  1301   298  1178
   534     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
Meta’s proposed acquisition of a virtual reality company is headed for a court showdown in December in the FTC’s first preemptive challenge to a takeover by the tech giant  https://t.co/byeJOFholm,bloomberg,0,0,0,1,"[    0 48454    17    27    29  1850  3857     9    10  6229  2015   138
    16  3475    13    10   461 13100    11   719    11     5 25186    17
    27    29    78 35333  2088  1539     7    10 10260    30     5  2903
  3065  1437  1205   640    90     4   876    73 33542   863 21600 27967
     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1]",1
"Uber is increasing rates across the UK, with an average 5% increase in London fares, as the ride-hailing company works to attract more drivers  https://t.co/bdDLtkJX77",bloomberg,0,0,0,0,"[    0 37562    16  2284  1162   420     5   987     6    19    41   674
   195   207   712    11   928 18688     6    25     5  3068    12   298
  8459   138  1364     7  5696    55  2377  1437  1205   640    90     4
   876    73 35470 26109 37001   863  1000  4718     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1]",1
